pre_body_id,post_body_id,synapse_count,confidence,neuropil
10158,10178,11,0.909,optic_lobe
10158,11294,1,0.884,optic_lobe
10158,11080,2,0.955,optic_lobe
10158,32824,3,0.865,optic_lobe
10158,11523,3,0.885,optic_lobe
10158,10248,3,0.976,optic_lobe
10158,11359,1,0.881,optic_lobe
10158,11059,23,0.863,optic_lobe
10158,11278,15,0.975,optic_lobe
10158,523716,1,0.853,optic_lobe
10158,23401,1,0.892,optic_lobe
10158,11035,9,0.944,optic_lobe
10158,10164,5,0.916,optic_lobe
10158,52029,7,0.868,optic_lobe
10158,12020,19,0.877,optic_lobe
10158,11187,5,0.91,optic_lobe
10158,12510,4,0.889,optic_lobe
10158,10340,21,0.857,optic_lobe
10158,11454,3,0.868,optic_lobe
10158,11305,5,0.891,optic_lobe
10158,556037,2,0.923,optic_lobe
10158,11539,25,0.984,optic_lobe
10158,11042,13,0.886,optic_lobe
10158,12355,2,0.907,optic_lobe
10158,11317,9,0.867,optic_lobe
10158,16527,4,0.888,optic_lobe
10158,12101,13,0.861,optic_lobe
10158,10698,1,0.868,optic_lobe
10158,512277,1,0.879,optic_lobe
10158,11358,28,0.86,optic_lobe
10158,13450,4,0.879,optic_lobe
10158,40546,7,0.921,optic_lobe
10158,11322,14,0.882,optic_lobe
10158,12004,1,0.864,optic_lobe
10158,514988,6,0.863,optic_lobe
10158,13079,5,0.965,optic_lobe
10158,555382,4,0.938,optic_lobe
10158,13875,5,0.93,optic_lobe
10158,12651,1,0.882,optic_lobe
10158,515809,7,0.913,optic_lobe
10158,10130,6,0.871,optic_lobe
10158,12221,1,0.949,optic_lobe
10169,10611,10,0.857,central_complex
10169,10084,2,0.906,central_complex
10169,10338,6,0.895,central_complex
10169,530777,20,0.941,central_complex
10169,11762,2,0.891,central_complex
10169,10597,4,0.906,central_complex
10169,520002,4,0.948,central_complex
10169,11501,15,0.91,central_complex
10169,12171,5,0.934,central_complex
10169,11013,28,0.919,central_complex
10169,519242,17,0.882,central_complex
10169,11736,33,0.914,central_complex
10169,10650,4,0.934,central_complex
10169,10756,23,0.926,central_complex
10169,11993,4,0.878,central_complex
10169,10104,6,0.941,central_complex
10169,11022,19,0.861,central_complex
10169,10567,31,0.874,central_complex
10169,11379,42,0.875,central_complex
10169,10867,1,0.909,central_complex
10169,524238,25,0.899,central_complex
10169,519263,20,0.863,central_complex
10169,11992,25,0.872,central_complex
10169,12710,7,0.963,central_complex
10169,508595,1,0.868,central_complex
10169,10804,4,0.924,central_complex
10169,10188,2,0.976,central_complex
10169,11723,4,0.895,central_complex
10169,12201,17,0.954,central_complex
10169,11281,17,0.966,central_complex
10169,520194,5,0.857,central_complex
10169,523043,4,0.853,central_complex
10169,12131,14,0.874,central_complex
10169,523821,5,0.927,central_complex
10169,12208,13,0.912,central_complex
10169,200284,3,0.917,central_complex
10169,11543,24,0.917,central_complex
10169,13386,2,0.879,central_complex
10169,36537,2,0.962,central_complex
10169,520817,2,0.858,central_complex
10169,11693,7,0.912,central_complex
10169,520628,1,0.878,central_complex
10169,533704,36,0.973,central_complex
10169,16141,7,0.931,central_complex
10169,38372,25,0.973,central_complex
10169,11233,10,0.941,central_complex
10169,522815,3,0.954,central_complex
10169,13467,21,0.928,central_complex
10169,11495,22,0.858,central_complex
10169,10210,15,0.927,central_complex
10169,26862,21,0.9,central_complex
10169,531732,11,0.853,central_complex
10169,11308,15,0.947,central_complex
10169,13363,22,0.871,central_complex
10169,14309,1,0.983,central_complex
10169,12600,3,0.856,central_complex
10169,36918,2,0.861,central_complex
10169,10744,15,0.856,central_complex
10432,10009,5,0.857,central_complex
10432,10126,30,0.877,central_complex
10432,10100,5,0.983,central_complex
10432,10061,9,0.886,central_complex
10432,10670,19,0.956,central_complex
10432,537032,5,0.868,central_complex
10432,11546,8,0.965,central_complex
10432,10529,1,0.856,central_complex
10432,10207,21,0.86,central_complex
10432,520787,2,0.886,central_complex
10432,10956,2,0.956,central_complex
10432,11908,3,0.924,central_complex
10432,23477,3,0.871,central_complex
10432,10808,1,0.98,central_complex
10432,10472,21,0.886,central_complex
10432,12506,18,0.913,central_complex
10432,10658,19,0.856,central_complex
10432,11203,1,0.962,central_complex
10432,11050,5,0.958,central_complex
10432,10226,24,0.94,central_complex
10432,11531,1,0.919,central_complex
10432,12988,2,0.893,central_complex
10432,11321,3,0.905,central_complex
10432,12178,13,0.895,central_complex
10432,11829,20,0.961,central_complex
10432,12510,5,0.858,central_complex
10432,10559,3,0.864,central_complex
10432,12183,6,0.954,central_complex
10432,14212,6,0.952,central_complex
10432,14715,3,0.854,central_complex
10432,11445,12,0.958,central_complex
10432,14243,4,0.917,central_complex
10432,12726,8,0.907,central_complex
10432,11126,2,0.881,central_complex
10432,13768,11,0.909,central_complex
10432,12174,1,0.984,central_complex
10432,10994,4,0.919,central_complex
10432,39382,29,0.861,central_complex
10432,15189,1,0.892,central_complex
10432,15846,16,0.966,central_complex
10432,13048,28,0.872,central_complex
10432,555382,1,0.881,central_complex
10432,521219,1,0.976,central_complex
10432,12562,1,0.879,central_complex
10041,10185,36,0.959,central_complex
10041,10080,17,0.919,central_complex
10041,11005,6,0.91,central_complex
10041,520122,12,0.938,central_complex
10041,10941,13,0.898,central_complex
10041,521446,22,0.898,central_complex
10041,10394,15,0.947,central_complex
10041,19845,29,0.945,central_complex
10041,10247,22,0.884,central_complex
10041,10490,18,0.912,central_complex
10041,12345,3,0.949,central_complex
10041,20652,18,0.872,central_complex
10041,12948,2,0.85,central_complex
10041,10822,4,0.924,central_complex
10041,517458,29,0.917,central_complex
10041,12935,30,0.903,central_complex
10041,512351,6,0.909,central_complex
10041,12811,7,0.913,central_complex
10041,520862,1,0.858,central_complex
10041,525454,22,0.861,central_complex
10041,13805,27,0.975,central_complex
10299,10072,1,0.872,central_complex
10299,10254,4,0.885,central_complex
10299,10084,2,0.85,central_complex
10299,10515,2,0.895,central_complex
10299,524883,9,0.856,central_complex
10299,10825,4,0.874,central_complex
10299,11642,7,0.907,central_complex
10299,10886,3,0.893,central_complex
10299,10121,4,0.857,central_complex
10299,11266,34,0.903,central_complex
10299,11029,1,0.98,central_complex
10299,11761,2,0.977,central_complex
10299,10591,11,0.895,central_complex
10299,10198,1,0.851,central_complex
10299,11413,17,0.924,central_complex
10299,11755,6,0.923,central_complex
10299,11558,14,0.882,central_complex
10299,10099,12,0.91,central_complex
10299,11361,32,0.944,central_complex
10299,10101,4,0.892,central_complex
10299,10337,5,0.977,central_complex
10299,10804,23,0.972,central_complex
10299,12046,3,0.867,central_complex
10299,11723,5,0.909,central_complex
10299,22607,1,0.906,central_complex
10299,10703,20,0.885,central_complex
10299,10113,5,0.963,central_complex
10299,519705,4,0.949,central_complex
10299,37190,6,0.895,central_complex
10299,523780,15,0.896,central_complex
10299,19306,14,0.854,central_complex
10299,12053,10,0.898,central_complex
10299,521701,8,0.927,central_complex
10299,14140,12,0.863,central_complex
10299,516433,2,0.968,central_complex
10299,36537,4,0.921,central_complex
10299,12681,14,0.902,central_complex
10299,12092,4,0.923,central_complex
10299,516097,4,0.962,central_complex
10299,11156,31,0.914,central_complex
10299,523438,20,0.905,central_complex
10299,11905,8,0.945,central_complex
10299,10263,24,0.93,central_complex
10299,12914,32,0.973,central_complex
10299,530155,5,0.91,central_complex
10299,12310,18,0.885,central_complex
10299,16248,7,0.857,central_complex
10299,10691,7,0.963,central_complex
10299,10920,17,0.905,central_complex
10299,14259,6,0.979,central_complex
10299,522815,2,0.976,central_complex
10299,12217,7,0.952,central_complex
10299,12203,14,0.899,central_complex
10299,10628,12,0.923,central_complex
10299,41144,1,0.984,central_complex
10299,11495,2,0.912,central_complex
10299,11110,1,0.976,central_complex
10299,12605,8,0.983,central_complex
10299,512547,12,0.87,central_complex
10299,37045,6,0.867,central_complex
10299,521928,4,0.851,central_complex
10299,12951,10,0.86,central_complex
10299,13345,2,0.949,central_complex
10299,525454,3,0.917,central_complex
10299,530154,14,0.888,central_complex
10299,11754,2,0.949,central_complex
10299,10374,19,0.975,central_complex
10299,521208,3,0.949,central_complex
10299,11297,1,0.851,central_complex
10299,12089,11,0.857,central_complex
10299,12511,1,0.941,central_complex
10299,12916,13,0.903,central_complex
10299,11970,14,0.931,central_complex
10299,14079,1,0.851,central_complex
539413,10352,10,0.877,optic_lobe
539413,10518,6,0.898,optic_lobe
539413,11046,17,0.9,optic_lobe
539413,514230,9,0.898,optic_lobe
539413,10132,1,0.976,optic_lobe
539413,522828,4,0.871,optic_lobe
539413,12320,2,0.952,optic_lobe
539413,10843,6,0.91,optic_lobe
539413,11130,16,0.969,optic_lobe
539413,519242,2,0.909,optic_lobe
539413,10190,14,0.854,optic_lobe
539413,11731,4,0.886,optic_lobe
539413,10988,8,0.853,optic_lobe
539413,11712,1,0.941,optic_lobe
539413,13108,2,0.91,optic_lobe
539413,10125,8,0.865,optic_lobe
539413,521375,3,0.948,optic_lobe
539413,10439,19,0.854,optic_lobe
539413,12289,10,0.898,optic_lobe
539413,11146,12,0.923,optic_lobe
539413,12561,1,0.926,optic_lobe
539413,12415,3,0.864,optic_lobe
539413,11237,35,0.944,optic_lobe
539413,12444,31,0.9,optic_lobe
539413,10343,25,0.955,optic_lobe
539413,11055,17,0.868,optic_lobe
539413,10480,14,0.902,optic_lobe
539413,12638,2,0.934,optic_lobe
539413,10769,1,0.966,optic_lobe
539413,11682,2,0.85,optic_lobe
539413,12295,19,0.961,optic_lobe
539413,16624,23,0.905,optic_lobe
539413,13664,3,0.962,optic_lobe
539413,13603,2,0.865,optic_lobe
539413,16248,4,0.896,optic_lobe
539413,15032,9,0.986,optic_lobe
539413,11511,4,0.917,optic_lobe
539413,13671,17,0.93,optic_lobe
539413,12857,13,0.896,optic_lobe
539413,35826,27,0.885,optic_lobe
539413,14259,1,0.986,optic_lobe
539413,13467,1,0.935,optic_lobe
539413,14118,6,0.931,optic_lobe
539413,16313,23,0.919,optic_lobe
539413,13385,1,0.85,optic_lobe
539413,11308,9,0.886,optic_lobe
539413,12639,28,0.863,optic_lobe
539413,13588,18,0.933,optic_lobe
539413,12910,21,0.97,optic_lobe
539413,13500,30,0.972,optic_lobe
539413,11787,5,0.935,optic_lobe
539413,10723,14,0.884,optic_lobe
539413,15178,1,0.91,optic_lobe
539413,11567,4,0.878,optic_lobe
539413,14369,14,0.861,optic_lobe
539413,13724,7,0.889,optic_lobe
539413,15896,4,0.879,optic_lobe
539413,11473,27,0.956,optic_lobe
539413,12718,2,0.851,optic_lobe
539413,11842,5,0.934,optic_lobe
10138,10072,2,0.868,central_complex
10138,10299,46,0.877,central_complex
10138,10084,15,0.919,central_complex
10138,11229,22,0.914,central_complex
10138,10202,13,0.895,central_complex
10138,10707,13,0.923,central_complex
10138,11642,34,0.919,central_complex
10138,10781,10,0.91,central_complex
10138,10886,1,0.92,central_complex
10138,530777,8,0.975,central_complex
10138,10121,2,0.926,central_complex
10138,11266,36,0.877,central_complex
10138,11761,9,0.944,central_complex
10138,11722,21,0.903,central_complex
10138,11440,16,0.888,central_complex
10138,11413,37,0.902,central_complex
10138,11302,4,0.963,central_complex
10138,10709,1,0.85,central_complex
10138,10099,7,0.907,central_complex
10138,11280,6,0.937,central_complex
10138,519263,11,0.913,central_complex
10138,12046,8,0.947,central_complex
10138,13108,4,0.895,central_complex
10138,14530,8,0.919,central_complex
10138,12913,18,0.871,central_complex
10138,519850,1,0.94,central_complex
10138,519705,3,0.893,central_complex
10138,523780,17,0.954,central_complex
10138,19306,31,0.875,central_complex
10138,11227,5,0.881,central_complex
10138,14140,9,0.989,central_complex
10138,12679,8,0.896,central_complex
10138,516433,5,0.874,central_complex
10138,520817,26,0.961,central_complex
10138,12092,6,0.874,central_complex
10138,10637,9,0.881,central_complex
10138,520628,10,0.952,central_complex
10138,10489,19,0.854,central_complex
10138,16141,2,0.923,central_complex
10138,10788,15,0.969,central_complex
10138,15646,4,0.906,central_complex
10138,10263,8,0.979,central_complex
10138,10691,28,0.902,central_complex
10138,10717,3,0.963,central_complex
10138,11896,12,0.899,central_complex
10138,10629,7,0.935,central_complex
10138,12789,2,0.906,central_complex
10138,12217,20,0.891,central_complex
10138,12203,8,0.895,central_complex
10138,11110,5,0.916,central_complex
10138,522428,6,0.98,central_complex
10138,12039,16,0.896,central_complex
10138,555500,8,0.893,central_complex
10138,37045,10,0.94,central_complex
10138,11158,17,0.924,central_complex
10138,521928,5,0.937,central_complex
10138,10748,2,0.923,central_complex
10138,230783,6,0.956,central_complex
10138,12600,10,0.926,central_complex
10138,14346,23,0.872,central_complex
10138,11941,13,0.912,central_complex
10138,15178,2,0.92,central_complex
10138,11988,11,0.853,central_complex
10138,13116,1,0.937,central_complex
10138,15612,5,0.881,central_complex
10138,519368,5,0.854,central_complex
10138,26764,32,0.875,central_complex
10138,521230,6,0.963,central_complex
10138,11231,7,0.851,central_complex
10138,10856,29,0.928,central_complex
10138,13938,2,0.927,central_complex
10138,10623,5,0.963,central_complex
10138,12121,11,0.871,central_complex
10138,11652,33,0.975,central_complex
10097,10126,4,0.979,central_complex
10097,10184,36,0.903,central_complex
10097,10265,2,0.878,central_complex
10097,555296,17,0.902,central_complex
10097,10685,9,0.861,central_complex
10097,10067,1,0.892,central_complex
10097,10207,29,0.917,central_complex
10097,10658,10,0.875,central_complex
10097,10477,15,0.961,central_complex
10097,11105,1,0.85,central_complex
10097,521059,8,0.874,central_complex
10097,523842,8,0.854,central_complex
10097,10762,18,0.933,central_complex
10097,12249,4,0.882,central_complex
10097,11485,1,0.87,central_complex
10097,519262,26,0.942,central_complex
10097,13242,16,0.917,central_complex
10097,12155,24,0.972,central_complex
10097,11792,4,0.857,central_complex
10097,12178,12,0.899,central_complex
10097,10045,15,0.969,central_complex
10097,10394,8,0.924,central_complex
10097,10203,16,0.896,central_complex
10097,520341,8,0.87,central_complex
10097,11454,2,0.955,central_complex
10097,520037,10,0.891,central_complex
10097,10255,3,0.91,central_complex
10097,12840,6,0.94,central_complex
10097,12026,15,0.903,central_complex
10097,11499,3,0.977,central_complex
10097,11441,15,0.871,central_complex
10097,10740,8,0.933,central_complex
10097,555827,11,0.98,central_complex
10097,10969,4,0.892,central_complex
10097,10935,1,0.864,central_complex
10097,512277,7,0.965,central_complex
10097,12726,8,0.97,central_complex
10097,12978,23,0.877,central_complex
10097,14143,6,0.861,central_complex
10097,523644,21,0.913,central_complex
10097,12570,1,0.909,central_complex
10097,13027,5,0.893,central_complex
10097,15189,2,0.962,central_complex
10097,521092,19,0.896,central_complex
10097,14093,5,0.926,central_complex
10097,527409,36,0.902,central_complex
10097,11087,5,0.899,central_complex
10097,10377,8,0.982,central_complex
10097,27203,3,0.928,central_complex
10097,13230,7,0.867,central_complex
10097,523564,4,0.923,central_complex
10097,12759,2,0.931,central_complex
10097,12811,14,0.916,central_complex
10097,514988,11,0.916,central_complex
10097,14643,27,0.874,central_complex
10097,532827,2,0.87,central_complex
10097,16186,8,0.865,central_complex
10097,11131,10,0.916,central_complex
10097,11404,3,0.951,central_complex
10097,10872,9,0.928,central_complex
10097,12562,40,0.905,central_complex
10097,11509,13,0.973,central_complex
10126,10051,3,0.916,central_complex
10126,10208,5,0.955,central_complex
10126,10184,4,0.926,central_complex
10126,10524,4,0.865,central_complex
10126,10794,10,0.861,central_complex
10126,11546,34,0.863,central_complex
10126,10736,4,0.934,central_complex
10126,11952,3,0.853,central_complex
10126,10429,2,0.935,central_complex
10126,10956,1,0.963,central_complex
10126,10457,4,0.956,central_complex
10126,11908,9,0.903,central_complex
10126,11292,1,0.889,central_complex
10126,11517,9,0.986,central_complex
10126,525958,3,0.898,central_complex
10126,23477,7,0.858,central_complex
10126,10808,9,0.858,central_complex
10126,11583,3,0.909,central_complex
